,load,alloc,reward,sigma,event_start_time,event_end_time
1650224403.816333,48.90422439575195,50.0,0.2506459951400757,0.3594425916671753,1650224403.816333,1650224413.8359177
1650224414.0974936,49.450260162353516,50.0,1.0,0.3471050560474396,1650224414.0974936,1650224424.5726662
1650224424.664612,44.74404525756836,50.0,0.4916512072086334,0.3045724630355835,1650224424.664612,1650224439.0575886
1650224439.3465335,46.15403366088867,50.0,1.0,0.3566882014274597,1650224439.3465335,1650224449.6598253
1650224449.7600567,45.852718353271484,50.0,1.0,0.34219294786453247,1650224449.7600567,1650224461.187951
1650224461.4126527,46.6461296081543,50.0,0.998161792755127,0.30316951870918274,1650224461.4126527,1650224474.8757207
1650224475.196977,45.89057922363281,50.0,1.0,0.34462276101112366,1650224475.196977,1650224486.3757415
1650224486.5571449,37.68650436401367,50.0,1.0,0.3752933144569397,1650224486.5571449,1650224498.1528077
1650224498.38872,43.7908935546875,50.0,0.9942528605461121,0.30949223041534424,1650224498.38872,1650224512.295721
